2.29,0.375937114
2.3,0.375208177
2.31,0.374832062
2.32,0.374525275
2.33,0.374034054
2.34,0.373455538
2.35,0.373021312
2.36,0.37275038
2.37,0.372468634
2.38,0.37190947
2.39,0.370805416
2.4,0.369025552
2.41,0.366728159
2.42,0.364298449
2.43,0.362143075
2.44,0.360323508
2.45,0.35858767
2.46,0.35669948
2.47,0.354559818
2.48,0.352157265
2.49,0.3496577
2.5,0.34735224
2.51,0.345400664
2.52,0.343754246
2.53,0.342291142
2.54,0.340999769
2.55,0.339896809
2.56,0.33886363
2.57,0.337784726
2.58,0.33668815
2.59,0.335580761
2.6,0.334413703
2.61,0.33324033
2.62,0.332170214
2.63,0.331240487
2.64,0.33050401
2.65,0.329970097
2.66,0.329516694
2.67,0.329012101
2.68,0.328452424
2.69,0.327890501
2.7,0.327394088
2.71,0.327074242
2.72,0.326867373
2.73,0.326470311
2.74,0.325721767
2.75,0.324753002
2.76,0.323718884
2.77,0.322653915
2.78,0.321609065
2.79,0.320730136
2.8,0.320080316
2.81,0.319553483
2.82,0.319092859
2.83,0.318747375
2.84,0.318499499
2.85,0.318254651
2.86,0.317934484
2.87,0.317490669
2.88,0.316917699
2.89,0.316259723
2.9,0.315518154
2.91,0.314508144
2.92,0.313099924
2.93,0.311482209
2.94,0.310003598
2.95,0.308915346
2.96,0.30818689
2.97,0.307558821
2.98,0.306699019
2.99,0.305464882
3,0.303976812
3.01,0.302303182
3.02,0.30039871
3.03,0.298273114
3.04,0.296038069
3.05,0.293844232
3.06,0.291854458
3.07,0.290177523
3.08,0.288699684
3.09,0.287146433
3.1,0.285359894
3.11,0.283374217
3.12,0.281343134
3.13,0.279441447
3.14,0.277757779
3.15,0.276347814
3.16,0.275285138
3.17,0.274599525
3.18,0.274193169
3.19,0.273803079
3.2,0.273071286
3.21,0.271877498
3.22,0.270507373
3.23,0.269213439
3.24,0.267972037
3.25,0.266683809
3.26,0.265291074
3.27,0.263871299
3.28,0.262734782
3.29,0.261888163
3.3,0.260149345
3.31,0.257519198
3.32,0.25520752
3.33,0.253433065
3.34,0.252103657
3.35,0.251140349
3.36,0.250359198
3.37,0.249403129
3.38,0.248246794
3.39,0.247150327
3.4,0.246151263
3.41,0.245175678
3.42,0.244178256
3.43,0.243162483
3.44,0.242165077
3.45,0.241232269
3.46,0.240404578
3.47,0.239708899
3.48,0.239144306
3.49,0.238662101
3.5,0.238168427
3.51,0.237592182
3.52,0.236941442
3.53,0.236262317
3.54,0.235596566
3.55,0.234972911
3.56,0.234401852
3.57,0.233881146
3.58,0.233409378
3.59,0.232996127
3.6,0.232660712
3.61,0.232416134
3.62,0.232255505
3.63,0.232154733
3.64,0.232053292
3.65,0.231796724
3.66,0.231265132
3.67,0.230528648
3.68,0.229695956
3.69,0.228817905
3.7,0.22791332
3.71,0.227002003
3.72,0.226110153
3.73,0.225262716
3.74,0.224479735
3.75,0.223770175
3.76,0.223124611
3.77,0.222518192
3.78,0.221925528
3.79,0.221337843
3.8,0.220765922
3.81,0.2202219
3.82,0.219699246
3.83,0.219174176
3.84,0.218624268
3.85,0.218045797
3.86,0.217457047
3.87,0.21688659
3.88,0.216359601
3.89,0.215892567
3.9,0.21549266
3.91,0.215156637
3.92,0.214871584
3.93,0.214620567
3.94,0.214389929
3.95,0.214170821
3.96,0.213953431
3.97,0.213721584
3.98,0.213453641
3.99,0.213130047
4,0.212743884
